,Year,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Arena,Attend.,Attend./G,W/L%,GB,PS/G,PA/G,Playoffs,Losing_season
61,2013,San Antonio Spurs,66,15940,2611,5463,0.478,552,1405,0.39299999999999996,2059,4058,0.507,1067,1427,0.748,683,2153,2836,1528,490,293,895,1143,6841,28.6,58.0,24.0,58,24,6.4,0.27,6.67,108.3,101.6,6.7,94.2,0.258,0.264,0.568,0.531,14.0,20.5,0.204,0.48,13.7,74.9,0.179,AT&T Center,755700,18432,0.7070000000000001,—,103.0,96.6,Y,N
62,2013,Oklahoma City Thunder,66,15990,2462,5229,0.47100000000000003,472,1317,0.358,1990,3912,0.509,1406,1744,0.8059999999999999,726,2157,2883,1224,498,539,1079,1352,6802,26.0,60.0,22.0,64,18,9.21,-0.06,9.15,112.4,102.6,9.8,93.3,0.33799999999999997,0.244,0.58,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.19699999999999998,Chesapeake Energy Arena,746323,18203,0.732,—,105.7,96.5,Y,N
63,2013,Utah Jazz,66,16165,2523,5531,0.456,273,845,0.32299999999999995,2250,4686,0.48,1258,1668,0.754,861,2055,2916,1439,545,385,936,1441,6577,26.3,43.0,39.0,41,41,-0.09,0.38,0.3,106.7,106.8,-0.1,90.9,0.281,0.20600000000000002,0.5329999999999999,0.49200000000000005,13.8,28.8,0.214,0.501,14.0,73.2,0.226,EnergySolutions Arena,763915,18632,0.524,17.0,98.0,98.1,N,N
64,2013,Milwaukee Bucks,66,15865,2502,5652,0.44299999999999995,436,1265,0.345,2066,4387,0.47100000000000003,1095,1415,0.774,820,1983,2803,1550,548,335,929,1273,6535,26.4,38.0,44.0,37,45,-1.5,-0.33,-1.83,103.6,105.2,-1.6,94.7,0.23600000000000002,0.23199999999999998,0.51,0.47600000000000003,12.7,27.9,0.174,0.49200000000000005,14.4,71.3,0.201,BMO Harris Bradley Center,616469,15036,0.46299999999999997,11.5,98.9,100.4,Y,Y
65,2013,Sacramento Kings,66,15915,2490,5712,0.436,411,1301,0.316,2079,4411,0.47100000000000003,1127,1532,0.736,882,1947,2829,1271,561,323,952,1287,6518,25.6,28.0,54.0,28,54,-4.88,0.62,-4.26,106.2,111.4,-5.2,93.6,0.271,0.243,0.532,0.491,13.4,26.6,0.20800000000000002,0.517,13.6,71.0,0.22699999999999998,Sleep Train Arena,563743,13750,0.341,28.0,100.2,105.1,N,Y
66,2013,Miami Heat,66,16040,2446,5212,0.469,370,1030,0.359,2076,4182,0.496,1238,1598,0.775,686,2060,2746,1317,585,355,1002,1282,6500,30.3,66.0,16.0,62,20,7.87,-0.84,7.03,112.3,103.7,8.6,90.7,0.297,0.285,0.588,0.552,13.7,22.2,0.22399999999999998,0.48700000000000004,14.8,73.0,0.2,AmericanAirlines Arena,819290,19983,0.805,—,102.9,95.0,Y,N
67,2013,Phoenix Suns,66,15840,2495,5445,0.45799999999999996,444,1295,0.34299999999999997,2051,4150,0.494,1058,1397,0.757,717,2035,2752,1486,431,366,928,1233,6492,26.9,25.0,57.0,23,59,-6.46,0.71,-5.75,101.2,108.1,-6.9,93.4,0.23399999999999999,0.21,0.512,0.47700000000000004,14.3,27.0,0.174,0.512,14.2,71.9,0.20800000000000002,US Airways Center,632913,15437,0.305,31.0,95.2,101.6,N,Y
68,2013,Houston Rockets,66,16065,2489,5543,0.449,478,1330,0.359,2011,4213,0.47700000000000004,1018,1301,0.782,769,2014,2783,1404,496,319,955,1347,6474,24.4,45.0,37.0,50,32,3.48,0.22,3.69,109.7,106.1,3.6,96.1,0.308,0.349,0.564,0.525,14.9,26.4,0.23199999999999998,0.502,13.5,75.2,0.196,Toyota Center,683564,16672,0.5489999999999999,13.0,106.0,102.5,Y,N
69,2013,Minnesota Timberwolves,66,15940,2355,5434,0.433,473,1423,0.332,1882,4011,0.469,1281,1662,0.7709999999999999,797,2089,2886,1290,436,293,1001,1212,6464,26.4,31.0,51.0,34,48,-2.37,0.54,-1.83,102.9,105.4,-2.5,92.8,0.305,0.22,0.516,0.473,13.8,27.4,0.226,0.511,15.0,74.0,0.187,Target Center,669956,16340,0.37799999999999995,29.0,95.7,98.1,N,Y
70,2013,New York Knicks,66,15940,2365,5335,0.44299999999999995,517,1538,0.336,1848,3797,0.48700000000000004,1211,1634,0.741,743,2012,2755,1328,622,276,1056,1391,6458,30.2,54.0,28.0,53,29,4.23,-0.5,3.73,111.1,106.3,4.8,89.8,0.258,0.354,0.55,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.21600000000000003,Madison Square Garden (IV),780353,19033,0.659,—,100.0,95.7,Y,N
71,2013,Golden State Warriors,66,15915,2489,5443,0.457,524,1351,0.38799999999999996,1965,4092,0.48,951,1235,0.77,640,1947,2587,1470,528,362,915,1410,6453,25.3,47.0,35.0,44,38,0.89,0.42,1.32,106.4,105.5,0.9,94.5,0.255,0.239,0.545,0.506,14.0,25.4,0.201,0.486,12.4,75.5,0.21100000000000002,Oracle Arena,794320,19374,0.573,9.0,101.2,100.3,Y,N
72,2013,Indiana Pacers,66,15990,2354,5375,0.43799999999999994,392,1064,0.368,1962,4311,0.455,1349,1724,0.782,826,2070,2896,1228,523,357,925,1430,6449,25.7,49.0,32.0,52,29,4.02,-0.69,3.34,104.3,99.8,4.5,90.2,0.293,0.245,0.521,0.479,14.3,30.3,0.21899999999999997,0.45299999999999996,12.9,74.6,0.19699999999999998,Bankers Life Fieldhouse,626069,15270,0.605,—,94.7,90.7,Y,N
73,2013,Los Angeles Clippers,66,15965,2439,5366,0.455,514,1441,0.35700000000000004,1925,3925,0.49,1046,1538,0.68,800,1943,2743,1385,556,315,879,1399,6438,28.8,56.0,26.0,59,23,6.45,-0.02,6.43,110.6,103.6,7.0,91.1,0.28600000000000003,0.265,0.557,0.526,13.9,28.8,0.203,0.49200000000000005,15.4,73.5,0.22899999999999998,STAPLES Center,788293,19227,0.6829999999999999,—,101.1,94.6,Y,N
74,2013,Los Angeles Lakers,66,16065,2429,5319,0.457,362,1112,0.326,2067,4207,0.491,1202,1589,0.7559999999999999,799,2251,3050,1485,390,351,997,1109,6422,30.7,45.0,37.0,44,38,1.16,0.32,1.48,107.8,106.6,1.2,94.4,0.345,0.303,0.5479999999999999,0.512,13.9,27.0,0.239,0.496,11.9,74.3,0.163,STAPLES Center,778877,18997,0.5489999999999999,11.0,102.2,101.0,Y,N
75,2013,Portland Trail Blazers,66,15965,2402,5417,0.44299999999999995,478,1382,0.34600000000000003,1924,4035,0.47700000000000004,1133,1423,0.7959999999999999,735,1949,2684,1349,528,322,935,1251,6415,24.4,33.0,49.0,32,50,-3.17,0.65,-2.53,105.8,109.2,-3.4,91.4,0.25,0.284,0.536,0.498,13.9,25.3,0.19399999999999998,0.512,12.5,73.3,0.18899999999999997,Rose Garden Arena,813012,19830,0.402,27.0,97.5,100.7,N,Y
76,2013,Atlanta Hawks,66,16165,2429,5348,0.45399999999999996,492,1330,0.37,1937,4018,0.48200000000000004,1025,1385,0.74,652,2066,2718,1481,536,303,921,1178,6375,27.1,44.0,38.0,42,40,0.4,-0.48,-0.08,104.8,104.4,0.4,92.6,0.244,0.28600000000000003,0.546,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.18100000000000002,Philips Arena,620146,15126,0.537,22.0,98.0,97.5,Y,N
77,2013,Chicago Bulls,66,15940,2467,5462,0.452,419,1117,0.375,2048,4345,0.47100000000000003,1006,1394,0.722,915,2165,3080,1527,456,388,923,1139,6359,28.0,45.0,37.0,42,40,0.32,-0.33,-0.02,103.5,103.2,0.3,89.3,0.259,0.18899999999999997,0.512,0.47,13.6,29.4,0.201,0.47700000000000004,13.2,73.6,0.20600000000000002,United Center,896944,21877,0.5489999999999999,4.5,93.2,92.9,Y,N
78,2013,Dallas Mavericks,66,16065,2398,5412,0.44299999999999995,497,1464,0.33899999999999997,1901,3948,0.48200000000000004,1029,1334,0.7709999999999999,665,2157,2822,1380,565,337,926,1226,6322,29.5,41.0,41.0,39,43,-0.6,0.36,-0.24,105.9,106.5,-0.6,94.1,0.242,0.23600000000000002,0.544,0.506,13.0,21.8,0.192,0.49200000000000005,13.3,73.1,0.22699999999999998,American Airlines Center,821490,20036,0.5,17.0,101.1,101.7,N,N
79,2013,Memphis Grizzlies,66,15940,2425,5422,0.447,277,849,0.326,2148,4573,0.47,1142,1504,0.759,831,1944,2775,1290,631,345,955,1316,6269,27.0,56.0,26.0,54,28,4.15,0.18,4.32,104.9,100.3,4.6,88.4,0.261,0.166,0.514,0.47200000000000003,13.3,31.0,0.20199999999999999,0.475,15.2,74.3,0.209,FedEx Forum,681613,16625,0.6829999999999999,2.0,93.4,89.3,Y,N
80,2013,Orlando Magic,66,15965,2275,5162,0.441,670,1785,0.375,1605,3377,0.475,995,1508,0.66,742,2060,2802,1321,451,275,984,1168,6215,24.6,20.0,62.0,22,60,-6.99,-0.14,-7.12,101.6,109.1,-7.5,92.2,0.19699999999999998,0.223,0.514,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195,Amway Center,722716,17627,0.244,46.0,94.1,101.1,N,Y
81,2013,Washington Wizards,66,15865,2414,5475,0.441,344,1075,0.32,2070,4400,0.47,1008,1386,0.727,775,1975,2750,1262,527,417,1008,1405,6180,25.4,29.0,53.0,33,49,-2.54,-0.25,-2.78,100.2,103.0,-2.8,92.2,0.261,0.223,0.512,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.20600000000000002,Verizon Center,670070,16343,0.354,37.0,93.2,95.8,N,Y
82,2013,Philadelphia 76ers,66,15915,2471,5516,0.44799999999999995,349,963,0.36200000000000004,2122,4553,0.466,889,1198,0.742,704,2144,2848,1453,526,340,738,1157,6180,25.2,34.0,48.0,31,51,-3.34,-0.17,-3.51,102.0,105.7,-3.7,91.0,0.2,0.209,0.509,0.48100000000000004,12.5,24.9,0.146,0.495,13.7,73.4,0.2,Wells Fargo Center,685412,16717,0.415,20.0,93.2,96.5,N,Y
83,2013,Cleveland Cavaliers,66,15965,2261,5360,0.42200000000000004,440,1273,0.34600000000000003,1821,4087,0.446,1178,1645,0.716,841,1949,2790,1308,466,262,1017,1317,6140,24.1,24.0,58.0,28,54,-4.68,-0.19,-4.87,104.3,109.4,-5.1,92.3,0.265,0.22899999999999998,0.514,0.473,13.0,28.1,0.2,0.523,14.4,72.6,0.225,Quicken Loans Arena,663882,16192,0.293,25.5,96.5,101.2,N,Y
84,2013,Boston Celtics,66,15940,2341,5086,0.46,363,988,0.36700000000000005,1978,4098,0.483,1017,1308,0.778,509,2051,2560,1557,498,362,979,1315,6062,29.1,41.0,40.0,40,41,-0.22,-0.4,-0.62,103.1,103.3,-0.2,91.7,0.263,0.215,0.542,0.503,14.1,20.1,0.204,0.48200000000000004,14.2,73.3,0.21600000000000003,TD Garden,744960,18624,0.506,12.5,96.5,96.7,Y,N
85,2013,Detroit Pistons,66,15965,2291,5232,0.43799999999999994,317,916,0.34600000000000003,1974,4316,0.457,1098,1461,0.752,775,1882,2657,1232,460,278,1033,1293,5997,25.3,29.0,53.0,29,53,-3.99,-0.34,-4.33,103.8,108.1,-4.3,90.8,0.282,0.217,0.521,0.48700000000000004,14.3,28.3,0.19699999999999998,0.505,13.1,73.0,0.209,The Palace of Auburn Hills,606094,14685,0.354,20.5,94.9,98.8,N,Y
86,2013,Toronto Raptors,66,15965,2268,5154,0.44,365,1075,0.34,1903,4079,0.467,1085,1410,0.77,697,2074,2771,1382,429,321,1001,1532,5986,25.4,34.0,48.0,37,45,-1.48,-0.48,-1.96,105.9,107.5,-1.6,90.4,0.27399999999999997,0.249,0.532,0.488,13.0,25.5,0.21600000000000003,0.5,13.6,73.4,0.247,Air Canada Centre,743936,18145,0.415,20.0,97.2,98.7,N,Y
87,2013,New Orleans Hornets,66,15940,2300,5103,0.451,259,777,0.33299999999999996,2041,4326,0.47200000000000003,1057,1397,0.757,724,1991,2715,1368,488,316,1024,1324,5916,24.0,27.0,55.0,30,52,-3.87,0.75,-3.12,105.7,110.1,-4.4,88.5,0.248,0.22399999999999998,0.528,0.489,14.0,29.2,0.193,0.52,13.1,74.4,0.20800000000000002,New Orleans Arena,565930,13803,0.32899999999999996,31.0,94.1,97.9,N,Y
88,2013,Charlotte Bobcats,66,15890,2193,5293,0.414,263,892,0.295,1930,4401,0.439,1090,1462,0.746,677,1894,2571,1326,397,361,957,1249,5739,24.4,21.0,61.0,17,65,-9.23,-0.06,-9.29,101.5,111.5,-10.0,91.5,0.31,0.21,0.507,0.46,13.2,25.7,0.233,0.524,13.2,71.1,0.19699999999999998,Time Warner Cable Arena,628293,15324,0.256,45.0,93.4,102.7,N,Y
89,2014,Denver Nuggets,82,19905,3339,6983,0.478,521,1518,0.34299999999999997,2818,5465,0.516,1505,2148,0.701,1092,2601,3693,2002,762,533,1253,1682,8704,26.0,36.0,46.0,35,47,-2.15,0.75,-1.4,106.0,108.2,-2.2,98.1,0.306,0.278,0.536,0.49700000000000005,14.0,27.5,0.222,0.5,12.8,74.5,0.233,Pepsi Center,692898,16900,0.439,23.0,104.4,106.5,N,Y
90,2014,Houston Rockets,82,19780,3124,6782,0.461,867,2369,0.366,2257,4413,0.511,1573,2087,0.754,909,2652,3561,1902,679,359,1348,1662,8688,25.4,54.0,28.0,53,29,4.56,0.5,5.06,111.0,106.3,4.7,96.3,0.386,0.33,0.5710000000000001,0.531,14.6,27.4,0.275,0.489,12.5,74.1,0.193,Toyota Center,743082,18124,0.659,8.0,107.7,103.1,Y,N
91,2014,Oklahoma City Thunder,82,19830,3126,6504,0.48100000000000004,598,1588,0.377,2528,4916,0.514,1819,2196,0.828,854,2725,3579,1753,679,624,1253,1654,8669,26.2,59.0,23.0,58,24,6.34,0.32,6.66,110.5,103.9,6.6,95.4,0.303,0.271,0.5660000000000001,0.52,14.0,26.5,0.244,0.488,13.9,75.6,0.221,Chesapeake Energy Arena,746323,18203,0.72,—,106.2,99.8,Y,N
92,2014,San Antonio Spurs,82,19880,3210,6675,0.48100000000000004,663,1764,0.376,2547,4911,0.519,1365,1725,0.7909999999999999,666,2721,3387,2058,695,446,1206,1427,8448,28.9,62.0,20.0,61,21,7.72,0.28,8.0,110.5,102.4,8.1,95.0,0.24,0.257,0.5710000000000001,0.537,13.5,22.7,0.188,0.48200000000000004,12.8,76.4,0.184,AT&T Center,755031,18415,0.7559999999999999,—,105.4,97.6,Y,N
93,2014,Miami Heat,82,19880,3148,6348,0.496,717,1809,0.396,2431,4539,0.536,1423,1887,0.754,676,2490,3166,1890,710,441,1143,1533,8436,30.6,54.0,28.0,54,28,4.76,-0.61,4.15,110.9,105.8,5.1,91.2,0.3,0.292,0.59,0.5539999999999999,14.6,20.6,0.228,0.511,15.8,73.0,0.212,AmericanAirlines Arena,811036,19781,0.659,—,102.2,97.4,Y,N
94,2014,Los Angeles Lakers,82,19755,3041,6640,0.45799999999999996,715,2015,0.355,2326,4625,0.503,1584,2289,0.6920000000000001,942,2732,3674,1818,576,429,1232,1467,8381,26.8,27.0,55.0,25,57,-6.29,0.96,-5.33,104.2,110.6,-6.4,98.7,0.263,0.29100000000000004,0.542,0.505,13.7,20.2,0.19899999999999998,0.513,12.4,71.0,0.192,STAPLES Center,771974,18829,0.32899999999999996,30.0,103.0,109.2,N,Y
95,2014,Golden State Warriors,82,19805,3130,6840,0.45799999999999996,658,1632,0.40299999999999997,2472,5208,0.475,1378,1744,0.79,885,2801,3686,1845,567,346,1236,1753,8296,26.3,51.0,31.0,54,28,4.8,0.34,5.15,107.5,102.6,4.9,96.2,0.247,0.29100000000000004,0.55,0.517,13.8,25.1,0.18600000000000003,0.47700000000000004,13.6,76.3,0.22399999999999998,Oracle Arena,803436,19596,0.622,6.0,104.3,99.5,Y,N
96,2014,Dallas Mavericks,82,19980,3182,6892,0.462,606,1628,0.37200000000000005,2576,5264,0.489,1323,1669,0.7929999999999999,767,2670,3437,1906,648,454,1144,1698,8293,30.6,49.0,33.0,48,34,2.4,0.5,2.91,111.2,108.7,2.5,93.5,0.253,0.27399999999999997,0.564,0.526,12.7,24.6,0.201,0.515,14.8,72.7,0.22899999999999998,American Airlines Center,817982,19951,0.598,13.0,104.8,102.4,Y,N
97,2014,Los Angeles Clippers,82,19730,3160,6608,0.478,627,1752,0.358,2533,4856,0.522,1342,1888,0.711,938,2475,3413,1958,784,461,1197,1716,8289,28.1,57.0,25.0,59,23,6.98,0.3,7.27,112.1,104.8,7.3,95.9,0.353,0.29100000000000004,0.5670000000000001,0.526,12.7,25.0,0.258,0.484,13.8,72.5,0.222,STAPLES Center,787692,19212,0.695,—,107.9,101.0,Y,N
98,2014,Sacramento Kings,82,19830,3086,6904,0.447,610,1681,0.363,2476,5223,0.474,1437,1869,0.769,943,2385,3328,1708,671,342,1199,1717,8219,24.9,28.0,54.0,33,49,-2.9,0.82,-2.08,105.7,108.8,-3.1,94.4,0.331,0.218,0.532,0.484,13.9,27.8,0.251,0.512,12.7,76.6,0.23399999999999999,Sleep Train Arena,667949,16291,0.341,29.0,100.5,103.4,N,Y
99,2014,New York Knicks,82,19730,2996,6689,0.44799999999999995,891,2371,0.376,2105,4318,0.48700000000000004,1313,1729,0.759,890,2436,3326,1579,672,294,988,1650,8196,28.3,37.0,45.0,39,43,-0.79,-0.61,-1.4,108.3,109.1,-0.8,90.3,0.248,0.302,0.541,0.505,12.5,25.1,0.18899999999999997,0.514,14.0,74.3,0.245,Madison Square Garden (IV),812292,19812,0.451,11.0,98.6,99.4,N,Y
100,2014,Milwaukee Bucks,82,19830,3128,7197,0.435,601,1670,0.36,2527,5527,0.457,1251,1700,0.736,1068,2537,3605,1876,685,550,1156,1554,8108,24.7,15.0,67.0,20,62,-8.18,-0.23,-8.41,103.0,111.8,-8.8,91.8,0.27399999999999997,0.231,0.519,0.479,14.1,27.1,0.204,0.52,13.2,71.4,0.225,BMO Harris Bradley Center,552067,13465,0.183,41.0,95.5,103.7,N,Y
101,2014,Utah Jazz,82,19880,3046,6710,0.45399999999999996,507,1385,0.366,2539,5325,0.47700000000000004,1439,1883,0.764,989,2457,3446,1859,690,515,1210,1750,8038,24.5,25.0,57.0,22,60,-7.17,0.91,-6.27,103.5,111.3,-7.8,91.4,0.271,0.237,0.523,0.484,13.9,25.5,0.20199999999999999,0.518,12.1,74.5,0.22699999999999998,EnergySolutions Arena,745203,18176,0.305,34.0,95.0,102.2,N,Y
102,2014,Atlanta Hawks,82,19855,3084,6644,0.46399999999999997,706,1901,0.371,2378,4743,0.501,1158,1619,0.715,758,2593,3351,2007,664,369,1219,1473,8032,27.5,38.0,44.0,40,42,-0.48,-0.4,-0.88,105.9,106.4,-0.5,94.6,0.266,0.316,0.5539999999999999,0.515,14.3,21.0,0.20800000000000002,0.51,14.0,74.4,0.196,Philips Arena,587927,14231,0.46299999999999997,16.0,101.0,101.5,Y,Y
103,2014,Portland Trail Blazers,82,19855,3009,6715,0.44799999999999995,673,1904,0.353,2336,4811,0.486,1304,1680,0.7759999999999999,874,2474,3348,1784,538,353,1203,1518,7995,25.8,54.0,28.0,52,30,3.99,0.45,4.44,111.5,107.4,4.1,94.9,0.27,0.29,0.5479999999999999,0.504,12.4,28.0,0.22,0.488,11.0,74.7,0.19399999999999998,Moda Center,809612,19747,0.659,5.0,106.7,102.8,Y,N
104,2014,Toronto Raptors,82,19980,2979,6685,0.446,571,1665,0.34299999999999997,2408,5020,0.48,1442,1831,0.7879999999999999,871,2426,3297,1765,595,392,1124,1836,7971,25.6,48.0,34.0,50,32,3.24,-0.69,2.55,108.8,105.3,3.5,91.8,0.306,0.285,0.545,0.498,13.2,27.2,0.239,0.493,14.1,74.9,0.237,Air Canada Centre,748339,18252,0.585,—,101.3,98.0,Y,N
105,2014,Brooklyn Nets,82,19855,2942,6544,0.45,628,1760,0.35700000000000004,2314,4784,0.484,1432,1958,0.731,1047,2460,3507,1668,599,391,1206,1500,7944,30.0,44.0,38.0,38,44,-1.0,-0.58,-1.58,106.7,107.7,-1.0,91.4,0.313,0.301,0.555,0.514,14.1,21.7,0.23600000000000002,0.509,14.9,72.3,0.23600000000000002,Barclays Center,707331,17252,0.537,4.0,98.5,99.5,Y,N
106,2014,Cleveland Cavaliers,82,19730,2993,6901,0.434,547,1581,0.34600000000000003,2446,5320,0.46,1380,1826,0.7559999999999999,1004,2359,3363,1694,647,334,1149,1737,7913,24.9,33.0,49.0,32,50,-3.29,-0.57,-3.86,104.2,107.7,-3.5,93.1,0.268,0.23600000000000002,0.518,0.479,13.0,27.2,0.201,0.508,13.0,75.8,0.19899999999999998,Quicken Loans Arena,710522,17330,0.402,23.0,98.2,101.5,N,Y
107,2014,Minnesota Timberwolves,82,19730,2943,6702,0.439,450,1475,0.305,2493,5227,0.47700000000000004,1515,2042,0.742,973,2473,3446,1836,700,387,1214,1509,7851,26.3,40.0,42.0,48,34,2.67,0.43,3.1,108.9,106.2,2.7,97.3,0.321,0.245,0.535,0.486,12.2,27.4,0.249,0.518,14.8,74.4,0.177,Target Center,597157,14565,0.488,19.0,106.9,104.3,N,Y
108,2014,Boston Celtics,81,19840,3001,6459,0.465,498,1390,0.358,2503,5069,0.494,1318,1698,0.7759999999999999,654,2533,3187,1843,667,365,1181,1717,7818,25.4,25.0,57.0,28,54,-4.46,-0.51,-4.97,102.9,107.7,-4.8,93.3,0.248,0.251,0.517,0.47700000000000004,14.2,27.4,0.193,0.505,13.4,74.2,0.22699999999999998,TD Garden,742400,18107,0.305,23.0,96.2,100.7,N,Y
109,2014,Phoenix Suns,82,19805,3061,6917,0.44299999999999995,480,1455,0.33,2581,5462,0.473,1203,1618,0.7440000000000001,959,2454,3413,1855,659,434,1278,1688,7805,26.2,48.0,34.0,48,34,2.63,0.39,3.02,109.5,106.7,2.8,95.8,0.293,0.3,0.5579999999999999,0.519,14.0,26.4,0.222,0.496,13.9,73.7,0.237,US Airways Center,650739,15872,0.585,9.0,105.2,102.6,N,N
110,2014,Detroit Pistons,82,19805,2979,6638,0.449,513,1440,0.35600000000000004,2466,5198,0.474,1307,1870,0.6990000000000001,991,2463,3454,1742,574,400,1241,1623,7778,24.7,29.0,53.0,31,51,-3.66,-0.48,-4.13,105.9,109.7,-3.8,94.9,0.29600000000000004,0.222,0.514,0.48200000000000004,12.9,31.4,0.19899999999999998,0.52,13.8,73.4,0.218,The Palace of Auburn Hills,616005,15025,0.354,27.0,101.0,104.7,N,Y
111,2014,Orlando Magic,82,19780,3093,6904,0.44799999999999995,506,1537,0.32899999999999996,2587,5367,0.48200000000000004,1026,1359,0.755,890,2612,3502,1871,528,358,1191,1591,7718,24.6,23.0,59.0,26,56,-5.44,-0.44,-5.88,101.7,107.4,-5.7,93.6,0.253,0.235,0.525,0.48700000000000004,13.9,22.4,0.193,0.504,13.0,75.5,0.21100000000000002,Amway Center,666046,16245,0.28,31.0,96.5,102.0,N,Y
112,2014,Indiana Pacers,81,19590,2845,6525,0.436,555,1599,0.34700000000000003,2290,4926,0.465,1429,1915,0.746,1043,2671,3714,1645,580,513,1227,1623,7674,27.2,56.0,26.0,54,28,4.4,-0.77,3.63,104.1,99.3,4.8,92.5,0.29,0.235,0.535,0.49,14.3,24.9,0.226,0.46,12.9,76.8,0.19699999999999998,Bankers Life Fieldhouse,717542,17501,0.6829999999999999,—,96.7,92.3,Y,N
113,2014,Charlotte Bobcats,82,19805,2823,6649,0.425,469,1399,0.335,2354,5250,0.44799999999999995,1546,2060,0.75,917,2389,3306,1587,591,479,1153,1561,7661,25.5,43.0,39.0,40,42,-0.22,-0.67,-0.89,103.6,103.8,-0.2,92.4,0.297,0.21899999999999997,0.522,0.48100000000000004,11.7,21.9,0.21899999999999997,0.491,12.6,77.6,0.183,Time Warner Cable Arena,636268,15519,0.524,11.0,96.9,97.1,Y,N
114,2014,Memphis Grizzlies,82,19805,2964,6679,0.444,382,1107,0.345,2582,5572,0.46299999999999997,1349,1746,0.773,1059,2445,3504,1715,703,436,1144,1660,7659,28.5,50.0,32.0,46,36,1.57,0.61,2.18,106.3,104.6,1.7,89.9,0.248,0.171,0.529,0.494,13.1,28.3,0.184,0.49700000000000005,13.8,75.7,0.19899999999999998,FedEx Forum,685458,16718,0.61,12.0,96.1,94.6,Y,N
115,2014,Washington Wizards,82,19855,2910,6693,0.435,545,1495,0.365,2365,5198,0.455,1279,1746,0.733,887,2652,3539,1775,598,376,1238,1681,7644,26.3,44.0,38.0,45,37,1.27,-0.79,0.48,106.0,104.6,1.4,93.2,0.248,0.24600000000000002,0.5379999999999999,0.506,13.6,25.2,0.18100000000000002,0.504,15.0,75.7,0.22,Verizon Center,698068,17026,0.537,10.0,100.7,99.4,Y,N
116,2014,Chicago Bulls,82,19830,2926,6698,0.43700000000000006,446,1265,0.353,2480,5433,0.456,1343,1738,0.773,1026,2514,3540,1886,588,417,1171,1617,7641,28.6,48.0,34.0,47,35,1.85,-0.66,1.2,102.5,100.5,2.0,90.2,0.29,0.222,0.518,0.47100000000000003,14.2,27.2,0.226,0.47100000000000003,13.7,75.4,0.18899999999999997,United Center,890370,21716,0.585,8.0,93.7,91.8,Y,N
117,2014,Philadelphia 76ers,82,19755,3059,6895,0.444,518,1438,0.36,2541,5457,0.466,1004,1377,0.7290000000000001,896,2493,3389,1867,609,384,1070,1505,7640,23.4,19.0,63.0,16,66,-10.45,-0.21,-10.66,99.4,109.9,-10.5,99.2,0.268,0.258,0.51,0.475,14.8,24.8,0.19,0.524,14.9,72.4,0.244,Wells Fargo Center,568632,13869,0.23199999999999998,29.0,99.5,109.9,N,Y
118,2015,Los Angeles Clippers,82,19755,3208,6761,0.474,693,1966,0.35200000000000004,2515,4795,0.525,1741,2384,0.73,858,2668,3526,2016,703,397,1136,1767,8850,28.8,56.0,26.0,58,24,6.59,0.22,6.8,112.4,105.5,6.9,94.7,0.303,0.322,0.565,0.5329999999999999,11.6,22.8,0.215,0.493,13.2,75.7,0.231,STAPLES Center,785892,19168,0.6829999999999999,11.0,106.7,100.1,Y,N
119,2015,Houston Rockets,82,19830,3118,6603,0.47200000000000003,779,2179,0.358,2339,4424,0.529,1814,2549,0.7120000000000001,920,2797,3717,1755,621,461,1323,1676,8829,27.6,56.0,26.0,50,32,3.44,0.38,3.82,107.0,103.4,3.6,96.5,0.312,0.392,0.5479999999999999,0.512,15.0,26.8,0.223,0.486,14.6,72.9,0.20800000000000002,Toyota Center,747412,18230,0.6829999999999999,—,103.9,100.5,Y,N
120,2015,Minnesota Timberwolves,82,19855,3189,7175,0.444,600,1757,0.341,2589,5418,0.478,1790,2301,0.778,1024,2644,3668,1963,718,297,1142,1504,8768,24.4,16.0,66.0,19,63,-8.79,0.79,-8.0,102.9,112.2,-9.3,94.4,0.309,0.179,0.517,0.46799999999999997,13.7,26.6,0.24,0.537,13.9,71.6,0.187,Target Center,595652,14416,0.195,35.0,97.8,106.5,N,Y
121,2015,Portland Trail Blazers,82,19855,3207,7134,0.45,770,2071,0.37200000000000005,2437,5063,0.48100000000000004,1569,1926,0.815,1022,2786,3808,1904,454,387,1125,1576,8753,27.0,51.0,31.0,53,29,4.23,0.18,4.41,108.2,103.7,4.5,94.2,0.225,0.316,0.544,0.508,12.6,24.2,0.18,0.47600000000000003,11.3,76.2,0.182,Moda Center,798368,19472,0.622,—,102.8,98.6,Y,N
